"","FWB_id","sp_site","collection_site_id","fish_species","fish_family","waterbody_type","collection_decimal_longitude","collection_decimal_latitude","sp_site_mean_N","sp_site_var_N","sp_site_mean_C","sp_site_var_C","sp_site_mean_length","sp_site_var_length","sp_site_num_ind","VarTot","Food web_ID","Climate_zone","Type","Latitude","Longitude","Size","dis_r_sv","TP","TN","Distance_km","temp","hft","prec","pop","crp","urb","upstr","regul","pop_den","size_class","size_z_scored","hydro_dis_z_scored","TP_class","Climate_zone_e","Climate_zone_e2","Dist_class","distance_to_env_m","match_flag","num"
"98","FWB_0308","Cyprinus carpio_Hucks Farm Middle Lake","Hucks Farm Middle Lake","Cyprinus carpio","Cyprinidae","lentic",-2.345661,52.219124,0.47050831870245,0.0219413066488805,0.423294346978557,0.098822778193046,168.166666666667,18478.5428571428,36,0.120764084841926,"FWB_0308",10,"lentic",52.219124,-2.345661,-1.66073120682165,-4.31673839464576,5.74345478197933,8672.27107,33.8114054041616,96,410,647,3.17605182767727,62,31,-3.81625838344377,0,6.56836159308064,"small",-0.760159681078022,-0.883091956901925,"high_prod","Cool temperate and moist","Cool and moist","Q2",0,"ok",1
"99","FWB_0308","Gobio gobio_Hucks Farm Middle Lake","Hucks Farm Middle Lake","Gobio gobio","Gobionidae","lentic",-2.345661,52.219124,0.685628291948834,0.00344753820873445,0.547017543859649,0.00759284908176875,94.08,172.66,25,0.0110403872905032,"FWB_0308",10,"lentic",52.219124,-2.345661,-1.66073120682165,-4.31673839464576,5.74345478197933,8672.27107,33.8114054041616,96,410,647,3.17605182767727,62,31,-3.81625838344377,0,6.56836159308064,"small",-0.760159681078022,-0.883091956901925,"high_prod","Cool temperate and moist","Cool and moist","Q2",0,"ok",1
"100","FWB_0308","Pseudorasbora parva_Hucks Farm Middle Lake","Hucks Farm Middle Lake","Pseudorasbora parva","Gobionidae","lentic",-2.345661,52.219124,0.41227354286045,0.01051415543704,0.431309041835358,0.0216385596310641,72.4705882352941,320.974117647059,52,0.0321527150681041,"FWB_0308",10,"lentic",52.219124,-2.345661,-1.66073120682165,-4.31673839464576,5.74345478197933,8672.27107,33.8114054041616,96,410,647,3.17605182767727,62,31,-3.81625838344377,0,6.56836159308064,"small",-0.760159681078022,-0.883091956901925,"high_prod","Cool temperate and moist","Cool and moist","Q2",0,"ok",1
"101","FWB_0308","Rutilus rutilus_Hucks Farm Middle Lake","Hucks Farm Middle Lake","Rutilus rutilus","Leuciscidae","lentic",-2.345661,52.219124,0.36099396208409,0.0601795974835962,0.401283697047497,0.0803585756217673,145.975609756098,4515.9743902439,41,0.140538173105364,"FWB_0308",10,"lentic",52.219124,-2.345661,-1.66073120682165,-4.31673839464576,5.74345478197933,8672.27107,33.8114054041616,96,410,647,3.17605182767727,62,31,-3.81625838344377,0,6.56836159308064,"small",-0.760159681078022,-0.883091956901925,"high_prod","Cool temperate and moist","Cool and moist","Q2",0,"ok",1
"102","FWB_0308","Scardinius erythrophthalmus_Hucks Farm Middle Lake","Hucks Farm Middle Lake","Scardinius erythrophthalmus","Leuciscidae","lentic",-2.345661,52.219124,0.787617569601204,0.00913624523913744,0.541940789473684,0.0123933635907823,115.46875,2598.19254032258,32,0.0215296088299197,"FWB_0308",10,"lentic",52.219124,-2.345661,-1.66073120682165,-4.31673839464576,5.74345478197933,8672.27107,33.8114054041616,96,410,647,3.17605182767727,62,31,-3.81625838344377,0,6.56836159308064,"small",-0.760159681078022,-0.883091956901925,"high_prod","Cool temperate and moist","Cool and moist","Q2",0,"ok",1
"103","FWB_0309","Abramis brama_Hucks Farm Top  Lake","Hucks Farm Top  Lake","Abramis brama","Leuciscidae","lentic",-2.34395,52.219607,0.667069776370093,0.00710314292896742,0.270519782777347,0.00874616774588485,126.3,5912.01034482759,30,0.0158493106748523,"FWB_0309",10,"lentic",52.219607,-2.34395,-1.66073120682165,-4.31673839464576,5.74345478197933,8672.27107,33.7877136264964,96,410,647,3.17605182767727,62,31,-3.81625838344377,0,6.56836159308064,"small",-0.760159681078022,-0.883091956901925,"high_prod","Cool temperate and moist","Cool and moist","Q2",0,"ok",1
"104","FWB_0309","Carassius carassius_Hucks Farm Top  Lake","Hucks Farm Top  Lake","Carassius carassius","Cyprinidae","lentic",-2.34395,52.219607,0.699093003167291,0.00796224892742189,0.317558831135247,0.0118357001613679,132.633333333333,969.895402298851,30,0.0197979490887898,"FWB_0309",10,"lentic",52.219607,-2.34395,-1.66073120682165,-4.31673839464576,5.74345478197933,8672.27107,33.7877136264964,96,410,647,3.17605182767727,62,31,-3.81625838344377,0,6.56836159308064,"small",-0.760159681078022,-0.883091956901925,"high_prod","Cool temperate and moist","Cool and moist","Q2",0,"ok",1
"105","FWB_0309","Cyprinus carpio_Hucks Farm Top  Lake","Hucks Farm Top  Lake","Cyprinus carpio","Cyprinidae","lentic",-2.34395,52.219607,0.428443528649583,0.0337467272544626,0.457816136539954,0.022477801189198,159.433333333333,7835.9091954023,32,0.0562245284436606,"FWB_0309",10,"lentic",52.219607,-2.34395,-1.66073120682165,-4.31673839464576,5.74345478197933,8672.27107,33.7877136264964,96,410,647,3.17605182767727,62,31,-3.81625838344377,0,6.56836159308064,"small",-0.760159681078022,-0.883091956901925,"high_prod","Cool temperate and moist","Cool and moist","Q2",0,"ok",1
"106","FWB_0309","Gobio gobio_Hucks Farm Top  Lake","Hucks Farm Top  Lake","Gobio gobio","Gobionidae","lentic",-2.34395,52.219607,0.730238026682023,0.00590776468358686,0.434781484354797,0.00607829786095384,85,145.724137931034,30,0.0119860625445407,"FWB_0309",10,"lentic",52.219607,-2.34395,-1.66073120682165,-4.31673839464576,5.74345478197933,8672.27107,33.7877136264964,96,410,647,3.17605182767727,62,31,-3.81625838344377,0,6.56836159308064,"small",-0.760159681078022,-0.883091956901925,"high_prod","Cool temperate and moist","Cool and moist","Q2",0,"ok",1
"107","FWB_0309","Rutilus rutilus_Hucks Farm Top  Lake","Hucks Farm Top  Lake","Rutilus rutilus","Leuciscidae","lentic",-2.34395,52.219607,0.662713345314098,0.0567611356004456,0.408951071399909,0.0954179386640284,119.896551724138,2962.31034482759,29,0.152179074264474,"FWB_0309",10,"lentic",52.219607,-2.34395,-1.66073120682165,-4.31673839464576,5.74345478197933,8672.27107,33.7877136264964,96,410,647,3.17605182767727,62,31,-3.81625838344377,0,6.56836159308064,"small",-0.760159681078022,-0.883091956901925,"high_prod","Cool temperate and moist","Cool and moist","Q2",0,"ok",1
"108","FWB_0309","Scardinius erythrophthalmus_Hucks Farm Top  Lake","Hucks Farm Top  Lake","Scardinius erythrophthalmus","Leuciscidae","lentic",-2.34395,52.219607,0.417376907572704,0.0414047252263751,0.655314197051978,0.0626486275796861,108.833333333333,516.833333333333,30,0.104053352806061,"FWB_0309",10,"lentic",52.219607,-2.34395,-1.66073120682165,-4.31673839464576,5.74345478197933,8672.27107,33.7877136264964,96,410,647,3.17605182767727,62,31,-3.81625838344377,0,6.56836159308064,"small",-0.760159681078022,-0.883091956901925,"high_prod","Cool temperate and moist","Cool and moist","Q2",0,"ok",1
"109","FWB_0311","Anguilla anguilla_Millstream_Frome_River","Millstream_Frome_River","Anguilla anguilla","Anguillidae","lotic",-2.179381,50.678097,0.615841584158416,0.0153881225060113,0.221268086566047,0.00102568772775012,379.1625,7092.64414556962,80,0.0164138102337615,"FWB_0311",10,"lotic",50.678097,-2.179381,2.06686275947298,5.45832844211236,6.30828738103638,487.7141237,65.9324400787407,100,247,800,-0.605136303237232,24,0,4.43199479520926,0,3.57520698972167,"large",0.393469394222649,0.30452068270477,"high_prod","Cool temperate and moist","Cool and moist","Q3",0,"ok",1
"110","FWB_0311","Esox lucius_Millstream_Frome_River","Millstream_Frome_River","Esox lucius","Esocidae","lotic",-2.179381,50.678097,0.564343339095814,0.0658339040986712,0.161443391127188,0.00104126414300014,279.454545454545,51217.0727272727,12,0.0668751682416713,"FWB_0311",10,"lotic",50.678097,-2.179381,2.06686275947298,5.45832844211236,6.30828738103638,487.7141237,65.9324400787407,100,247,800,-0.605136303237232,24,0,4.43199479520926,0,3.57520698972167,"large",0.393469394222649,0.30452068270477,"high_prod","Cool temperate and moist","Cool and moist","Q3",0,"ok",1
"111","FWB_0311","Leuciscus leuciscus_Millstream_Frome_River","Millstream_Frome_River","Leuciscus leuciscus","Leuciscidae","lotic",-2.179381,50.678097,0.327466079941327,0.0103696378034562,0.140278297506687,0.00193030095926895,116.888888888889,715.861111111111,9,0.0122999387627251,"FWB_0311",10,"lotic",50.678097,-2.179381,2.06686275947298,5.45832844211236,6.30828738103638,487.7141237,65.9324400787407,100,247,800,-0.605136303237232,24,0,4.43199479520926,0,3.57520698972167,"large",0.393469394222649,0.30452068270477,"high_prod","Cool temperate and moist","Cool and moist","Q3",0,"ok",1
"112","FWB_0311","Phoxinus phoxinus_Millstream_Frome_River","Millstream_Frome_River","Phoxinus phoxinus","Leuciscidae","lotic",-2.179381,50.678097,0.468521137828069,0.0029923530733442,0.128489459897717,0.00149914218863436,54.8,10.7,5,0.00449149526197856,"FWB_0311",10,"lotic",50.678097,-2.179381,2.06686275947298,5.45832844211236,6.30828738103638,487.7141237,65.9324400787407,100,247,800,-0.605136303237232,24,0,4.43199479520926,0,3.57520698972167,"large",0.393469394222649,0.30452068270477,"high_prod","Cool temperate and moist","Cool and moist","Q3",0,"ok",1
"113","FWB_0311","Salmo salar_Millstream_Frome_River","Millstream_Frome_River","Salmo salar","Salmonidae","lotic",-2.179381,50.678097,0.139064099460139,0.00407441862553899,0.104691382164252,0.00219230417727393,74.2972972972973,67.3258258258258,37,0.00626672280281293,"FWB_0311",10,"lotic",50.678097,-2.179381,2.06686275947298,5.45832844211236,6.30828738103638,487.7141237,65.9324400787407,100,247,800,-0.605136303237232,24,0,4.43199479520926,0,3.57520698972167,"large",0.393469394222649,0.30452068270477,"high_prod","Cool temperate and moist","Cool and moist","Q3",0,"ok",1
"114","FWB_0311","Salmo trutta_Millstream_Frome_River","Millstream_Frome_River","Salmo trutta","Salmonidae","lotic",-2.179381,50.678097,0.393951141145861,0.0257721812034622,0.251322883317395,0.0306473346231655,153.8,6716.02727272727,45,0.0564195158266277,"FWB_0311",10,"lotic",50.678097,-2.179381,2.06686275947298,5.45832844211236,6.30828738103638,487.7141237,65.9324400787407,100,247,800,-0.605136303237232,24,0,4.43199479520926,0,3.57520698972167,"large",0.393469394222649,0.30452068270477,"high_prod","Cool temperate and moist","Cool and moist","Q3",0,"ok",1
"115","FWB_0319","Barbatula barbatula_001_Aulne","001_Aulne","Barbatula barbatula","Nemacheilidae","lotic",-3.6805324,48.336464,0.507745912623962,0.0127562280891997,0.320575329107752,0.0828342169842112,96.8,18.7,5,0.0955904450734109,"FWB_0319",10,"lotic",48.336464,-3.6805324,1.5999934536061,6.04125791187349,4.42146975602532,745.1427224,79.2542454120298,109,112,996,-2.06356819252355,35,0,4.2812944196673,0,2.77183906631798,"large",0.0746258685683089,1.07643466294091,"low_prod","Cool temperate and moist","Cool and moist","Q4 (far)",0,"ok",1
"116","FWB_0319","Cottus gobio_001_Aulne","001_Aulne","Cottus gobio","Cottidae","lotic",-3.6805324,48.336464,0.41645671401769,0.0616274391159827,0.307606045831302,0.0281095532949286,55.8,178.2,5,0.0897369924109113,"FWB_0319",10,"lotic",48.336464,-3.6805324,1.5999934536061,6.04125791187349,4.42146975602532,745.1427224,79.2542454120298,109,112,996,-2.06356819252355,35,0,4.2812944196673,0,2.77183906631798,"large",0.0746258685683089,1.07643466294091,"low_prod","Cool temperate and moist","Cool and moist","Q4 (far)",0,"ok",1
"117","FWB_0319","Gobio gobio_001_Aulne","001_Aulne","Gobio gobio","Gobionidae","lotic",-3.6805324,48.336464,0.513052800857679,0.0105682029366911,0.505119453924914,0.0135780942856239,123.4,37.3,5,0.024146297222315,"FWB_0319",10,"lotic",48.336464,-3.6805324,1.5999934536061,6.04125791187349,4.42146975602532,745.1427224,79.2542454120298,109,112,996,-2.06356819252355,35,0,4.2812944196673,0,2.77183906631798,"large",0.0746258685683089,1.07643466294091,"low_prod","Cool temperate and moist","Cool and moist","Q4 (far)",0,"ok",1
"118","FWB_0319","Phoxinus phoxinus_001_Aulne","001_Aulne","Phoxinus phoxinus","Leuciscidae","lotic",-3.6805324,48.336464,0.117287590458322,0.00721757862457735,0.669137006338371,0.0447791280894005,62.4,20.8,5,0.0519967067139778,"FWB_0319",10,"lotic",48.336464,-3.6805324,1.5999934536061,6.04125791187349,4.42146975602532,745.1427224,79.2542454120298,109,112,996,-2.06356819252355,35,0,4.2812944196673,0,2.77183906631798,"large",0.0746258685683089,1.07643466294091,"low_prod","Cool temperate and moist","Cool and moist","Q4 (far)",0,"ok",1
"119","FWB_0319","Salmo trutta_001_Aulne","001_Aulne","Salmo trutta","Salmonidae","lotic",-3.6805324,48.336464,0.86411149825784,0.0114738762881221,0.418868844466114,0.0252168972051307,186,1163.5,5,0.0366907734932528,"FWB_0319",10,"lotic",48.336464,-3.6805324,1.5999934536061,6.04125791187349,4.42146975602532,745.1427224,79.2542454120298,109,112,996,-2.06356819252355,35,0,4.2812944196673,0,2.77183906631798,"large",0.0746258685683089,1.07643466294091,"low_prod","Cool temperate and moist","Cool and moist","Q4 (far)",0,"ok",1
"120","FWB_0321","Anguilla anguilla_003_Grande Vallée","003_Grande Vallée","Anguilla anguilla","Anguillidae","lotic",-1.831727,49.638944,0.865596529284165,0.00790353894438669,0.469744525547445,0.11374646025361,366.2,849.7,5,0.121649999197996,"FWB_0321",10,"lotic",49.638944,-1.831727,-0.20334092401803,5.46719133015896,5.27299039647049,9417.570433,191.608081442316,107,136,940,-1.07587280169862,50,0,-0.208242623625355,0,3.72463286503933,"small",-1.15694254612483,0.316256900452071,"low_prod","Cool temperate and moist","Cool and moist","Q4 (far)",0,"ok",1
"121","FWB_0321","Cottus gobio_003_Grande Vallée","003_Grande Vallée","Cottus gobio","Cottidae","lotic",-1.831727,49.638944,0.337874186550976,0.0472252059796443,0.945474452554744,0.00322845183547338,67.6,40.8,5,0.0504536578151177,"FWB_0321",10,"lotic",49.638944,-1.831727,-0.20334092401803,5.46719133015896,5.27299039647049,9417.570433,191.608081442316,107,136,940,-1.07587280169862,50,0,-0.208242623625355,0,3.72463286503933,"small",-1.15694254612483,0.316256900452071,"low_prod","Cool temperate and moist","Cool and moist","Q4 (far)",0,"ok",1
"122","FWB_0321","Salmo trutta_003_Grande Vallée","003_Grande Vallée","Salmo trutta","Salmonidae","lotic",-1.831727,49.638944,0.555835140997831,0.0131752062149153,0.8642700729927,0.020368366721722,228.4,321.8,5,0.0335435729366373,"FWB_0321",10,"lotic",49.638944,-1.831727,-0.20334092401803,5.46719133015896,5.27299039647049,9417.570433,191.608081442316,107,136,940,-1.07587280169862,50,0,-0.208242623625355,0,3.72463286503933,"small",-1.15694254612483,0.316256900452071,"low_prod","Cool temperate and moist","Cool and moist","Q4 (far)",0,"ok",1
"123","FWB_0322","Alburnus alburnus_004_Couesnon","004_Couesnon","Alburnus alburnus","Leuciscidae","lotic",-1.5039129,48.3780983,0.171505640019617,0.0171529680788143,0.794388197859416,0.00464387090825097,147.8,231.2,5,0.0217968389870652,"FWB_0322",11,"lotic",48.3780983,-1.5039129,1.68380299438941,5.88931088059642,4.77998987567694,3326.549151,90.4450275499445,112,144,730,-0.944175935363691,47,0,4.71850788911158,0,3.71676233822578,"large",0.13186272079016,0.875226723074331,"low_prod","Warm temperate and mesic","Warm temperate","Q4 (far)",0,"ok",1
"124","FWB_0322","Anguilla anguilla_004_Couesnon","004_Couesnon","Anguilla anguilla","Anguillidae","lotic",-1.5039129,48.3780983,0.809073075036783,0.0286782255579707,0.365229968180503,0.0266821461805768,467.8,3480.7,5,0.0553603717385476,"FWB_0322",11,"lotic",48.3780983,-1.5039129,1.68380299438941,5.88931088059642,4.77998987567694,3326.549151,90.4450275499445,112,144,730,-0.944175935363691,47,0,4.71850788911158,0,3.71676233822578,"large",0.13186272079016,0.875226723074331,"low_prod","Warm temperate and mesic","Warm temperate","Q4 (far)",0,"ok",1
"125","FWB_0322","Barbatula barbatula_004_Couesnon","004_Couesnon","Barbatula barbatula","Nemacheilidae","lotic",-1.5039129,48.3780983,0.578273663560569,0.00127315652765194,0.401330633497252,0.0136845758824331,68.8,25.2,5,0.014957732410085,"FWB_0322",11,"lotic",48.3780983,-1.5039129,1.68380299438941,5.88931088059642,4.77998987567694,3326.549151,90.4450275499445,112,144,730,-0.944175935363691,47,0,4.71850788911158,0,3.71676233822578,"large",0.13186272079016,0.875226723074331,"low_prod","Warm temperate and mesic","Warm temperate","Q4 (far)",0,"ok",1
"126","FWB_0322","Cottus gobio_004_Couesnon","004_Couesnon","Cottus gobio","Cottidae","lotic",-1.5039129,48.3780983,0.561598822952428,0.0621330114748669,0.430141741394273,0.0148891513899975,53.8,25.7,5,0.0770221628648644,"FWB_0322",11,"lotic",48.3780983,-1.5039129,1.68380299438941,5.88931088059642,4.77998987567694,3326.549151,90.4450275499445,112,144,730,-0.944175935363691,47,0,4.71850788911158,0,3.71676233822578,"large",0.13186272079016,0.875226723074331,"low_prod","Warm temperate and mesic","Warm temperate","Q4 (far)",0,"ok",1
"127","FWB_0322","Gobio gobio_004_Couesnon","004_Couesnon","Gobio gobio","Gobionidae","lotic",-1.5039129,48.3780983,0.44737616478666,0.00617653524780753,0.452068267283772,0.029669582470668,110.8,224.7,5,0.0358461177184755,"FWB_0322",11,"lotic",48.3780983,-1.5039129,1.68380299438941,5.88931088059642,4.77998987567694,3326.549151,90.4450275499445,112,144,730,-0.944175935363691,47,0,4.71850788911158,0,3.71676233822578,"large",0.13186272079016,0.875226723074331,"low_prod","Warm temperate and mesic","Warm temperate","Q4 (far)",0,"ok",1
"128","FWB_0322","Phoxinus phoxinus_004_Couesnon","004_Couesnon","Phoxinus phoxinus","Leuciscidae","lotic",-1.5039129,48.3780983,0.481902893575282,0.0216640336873825,0.206942435637836,0.0153725312737195,58.2,19.7,5,0.037036564961102,"FWB_0322",11,"lotic",48.3780983,-1.5039129,1.68380299438941,5.88931088059642,4.77998987567694,3326.549151,90.4450275499445,112,144,730,-0.944175935363691,47,0,4.71850788911158,0,3.71676233822578,"large",0.13186272079016,0.875226723074331,"low_prod","Warm temperate and mesic","Warm temperate","Q4 (far)",0,"ok",1
"129","FWB_0322","Rutilus rutilus_004_Couesnon","004_Couesnon","Rutilus rutilus","Leuciscidae","lotic",-1.5039129,48.3780983,0.819568415890142,0.0210219443269198,0.297599074341915,0.0332667327651785,227.4,420.8,5,0.0542886770920983,"FWB_0322",11,"lotic",48.3780983,-1.5039129,1.68380299438941,5.88931088059642,4.77998987567694,3326.549151,90.4450275499445,112,144,730,-0.944175935363691,47,0,4.71850788911158,0,3.71676233822578,"large",0.13186272079016,0.875226723074331,"low_prod","Warm temperate and mesic","Warm temperate","Q4 (far)",0,"ok",1
"130","FWB_0322","Salmo salar_004_Couesnon","004_Couesnon","Salmo salar","Salmonidae","lotic",-1.5039129,48.3780983,0.730848455125061,0.0250544314749102,0.2706971362453,0.0448431906385898,123.4,238.3,5,0.0698976221135,"FWB_0322",11,"lotic",48.3780983,-1.5039129,1.68380299438941,5.88931088059642,4.77998987567694,3326.549151,90.4450275499445,112,144,730,-0.944175935363691,47,0,4.71850788911158,0,3.71676233822578,"large",0.13186272079016,0.875226723074331,"low_prod","Warm temperate and mesic","Warm temperate","Q4 (far)",0,"ok",1
"131","FWB_0322","Squalius cephalus_004_Couesnon","004_Couesnon","Squalius cephalus","Leuciscidae","lotic",-1.5039129,48.3780983,0.339087788131437,0.0303064133650798,0.815099797512294,0.0157587716153053,298.6,303.3,5,0.0460651849803851,"FWB_0322",11,"lotic",48.3780983,-1.5039129,1.68380299438941,5.88931088059642,4.77998987567694,3326.549151,90.4450275499445,112,144,730,-0.944175935363691,47,0,4.71850788911158,0,3.71676233822578,"large",0.13186272079016,0.875226723074331,"low_prod","Warm temperate and mesic","Warm temperate","Q4 (far)",0,"ok",1
"132","FWB_0331","Gobio gobio_013_Bléou","013_Bléou","Gobio gobio","Gobionidae","lotic",1.3771011,44.7059497,0.513198900091659,0.0360256737694713,0.689948836441657,0.00863723803460829,128,208.5,5,0.0446629118040796,"FWB_0331",11,"lotic",44.7059497,1.3771011,0.34571510370239,5.00351789347025,5.2333987395794,5259.649283,73.817138046421,119,61,838,-1.29828348379718,6,0,0.345722180818183,0,2.84071513512654,"small",-0.781970455519959,-0.297738491118736,"low_prod","Warm temperate and mesic","Warm temperate","Q4 (far)",0,"ok",1
"133","FWB_0331","Phoxinus phoxinus_013_Bléou","013_Bléou","Phoxinus phoxinus","Leuciscidae","lotic",1.3771011,44.7059497,0.609440879926673,0.122199547837863,0.587852780986961,0.0613421370824021,77.8,171.2,5,0.183541684920266,"FWB_0331",11,"lotic",44.7059497,1.3771011,0.34571510370239,5.00351789347025,5.2333987395794,5259.649283,73.817138046421,119,61,838,-1.29828348379718,6,0,0.345722180818183,0,2.84071513512654,"small",-0.781970455519959,-0.297738491118736,"low_prod","Warm temperate and mesic","Warm temperate","Q4 (far)",0,"ok",1
"134","FWB_0331","Salmo trutta_013_Bléou","013_Bléou","Salmo trutta","Salmonidae","lotic",1.3771011,44.7059497,0.857745187901008,0.00927644396575266,0.120812015184024,0.00577063344298204,79.6,18.8,5,0.0150470774087347,"FWB_0331",11,"lotic",44.7059497,1.3771011,0.34571510370239,5.00351789347025,5.2333987395794,5259.649283,73.817138046421,119,61,838,-1.29828348379718,6,0,0.345722180818183,0,2.84071513512654,"small",-0.781970455519959,-0.297738491118736,"low_prod","Warm temperate and mesic","Warm temperate","Q4 (far)",0,"ok",1
"135","FWB_0332","Barbatula barbatula_014_Nahon","014_Nahon","Barbatula barbatula","Nemacheilidae","lotic",1.4573622,47.0077488,0.173914858096828,0.0139765322560417,0.723791397030833,0.00920054892467595,97,37.5,5,0.0231770811807176,"FWB_0332",10,"lotic",47.0077488,1.4573622,0.960498986538475,4.55261255284099,4.7940304934811,2657.084495,27.4960639292948,109,148,719,-0.549913012474038,79,0,0.960502813549905,0,2.69496563700081,"small",-0.362110211430973,-0.894826396688998,"low_prod","Cool temperate and moist","Cool and moist","Q1 (close)",0,"ok",1
"136","FWB_0332","Cottus gobio_014_Nahon","014_Nahon","Cottus gobio","Cottidae","lotic",1.4573622,47.0077488,0.353839732888147,0.00907036996134347,0.896764370003807,0.00188173196008943,88.8,29.2,5,0.0109521019214329,"FWB_0332",10,"lotic",47.0077488,1.4573622,0.960498986538475,4.55261255284099,4.7940304934811,2657.084495,27.4960639292948,109,148,719,-0.549913012474038,79,0,0.960502813549905,0,2.69496563700081,"small",-0.362110211430973,-0.894826396688998,"low_prod","Cool temperate and moist","Cool and moist","Q1 (close)",0,"ok",1
"137","FWB_0332","Gobio gobio_014_Nahon","014_Nahon","Gobio gobio","Gobionidae","lotic",1.4573622,47.0077488,0.265233722871453,0.00365620932633966,0.85999238675295,0.000123016103596965,140.4,62.3,5,0.00377922542993663,"FWB_0332",10,"lotic",47.0077488,1.4573622,0.960498986538475,4.55261255284099,4.7940304934811,2657.084495,27.4960639292948,109,148,719,-0.549913012474038,79,0,0.960502813549905,0,2.69496563700081,"small",-0.362110211430973,-0.894826396688998,"low_prod","Cool temperate and moist","Cool and moist","Q1 (close)",0,"ok",1
"138","FWB_0332","Phoxinus phoxinus_014_Nahon","014_Nahon","Phoxinus phoxinus","Leuciscidae","lotic",1.4573622,47.0077488,0.0593071786310519,0.00151053003614818,0.838903692424819,0.00355203836937407,74.4,16.3,5,0.00506256840552225,"FWB_0332",10,"lotic",47.0077488,1.4573622,0.960498986538475,4.55261255284099,4.7940304934811,2657.084495,27.4960639292948,109,148,719,-0.549913012474038,79,0,0.960502813549905,0,2.69496563700081,"small",-0.362110211430973,-0.894826396688998,"low_prod","Cool temperate and moist","Cool and moist","Q1 (close)",0,"ok",1
"139","FWB_0332","Pungitius laevis_014_Nahon","014_Nahon","Pungitius laevis","Gasterosteidae","lotic",1.4573622,47.0077488,0.758973288814691,0.041582546801709,0.384507042253521,0.0636835364184614,37.8,10.7,5,0.10526608322017,"FWB_0332",10,"lotic",47.0077488,1.4573622,0.960498986538475,4.55261255284099,4.7940304934811,2657.084495,27.4960639292948,109,148,719,-0.549913012474038,79,0,0.960502813549905,0,2.69496563700081,"small",-0.362110211430973,-0.894826396688998,"low_prod","Cool temperate and moist","Cool and moist","Q1 (close)",0,"ok",1
"140","FWB_0332","Rutilus rutilus_014_Nahon","014_Nahon","Rutilus rutilus","Leuciscidae","lotic",1.4573622,47.0077488,0.211936560934892,0.0167423847062857,0.838789493719071,0.00608047248500931,177,139,5,0.022822857191295,"FWB_0332",10,"lotic",47.0077488,1.4573622,0.960498986538475,4.55261255284099,4.7940304934811,2657.084495,27.4960639292948,109,148,719,-0.549913012474038,79,0,0.960502813549905,0,2.69496563700081,"small",-0.362110211430973,-0.894826396688998,"low_prod","Cool temperate and moist","Cool and moist","Q1 (close)",0,"ok",1
"141","FWB_0332","Squalius cephalus_014_Nahon","014_Nahon","Squalius cephalus","Leuciscidae","lotic",1.4573622,47.0077488,0.377337228714524,0.0327850692305763,0.954015987818805,0.00185938054483549,361.8,5838.7,5,0.0346444497754118,"FWB_0332",10,"lotic",47.0077488,1.4573622,0.960498986538475,4.55261255284099,4.7940304934811,2657.084495,27.4960639292948,109,148,719,-0.549913012474038,79,0,0.960502813549905,0,2.69496563700081,"small",-0.362110211430973,-0.894826396688998,"low_prod","Cool temperate and moist","Cool and moist","Q1 (close)",0,"ok",1
"142","FWB_0333","Barbatula barbatula_015_Vendinelle","015_Vendinelle","Barbatula barbatula","Nemacheilidae","lotic",1.8041326,43.5397629,0.492312312312312,0.00618198604009414,0.342999234889059,0.00477338930097428,66.6,27.3,5,0.0109553753410684,"FWB_0333",11,"lotic",43.5397629,1.8041326,1.22817749302275,4.65950914379905,5.22638461642103,1074.082287,58.4198501124076,127,172,756,0.264669298142708,98,0,1.92103326948883,0,3.83165879607848,"small",-0.179301965789586,-0.753274155327932,"low_prod","Warm temperate and mesic","Warm temperate","Q3",0,"ok",1
"143","FWB_0333","Cyprinus carpio_015_Vendinelle","015_Vendinelle","Cyprinus carpio","Cyprinidae","lotic",1.8041326,43.5397629,0.666066066066066,0.00906719782845909,0.534429992348891,0.0042459230182485,491.8,2625.7,5,0.0133131208467076,"FWB_0333",11,"lotic",43.5397629,1.8041326,1.22817749302275,4.65950914379905,5.22638461642103,1074.082287,58.4198501124076,127,172,756,0.264669298142708,98,0,1.92103326948883,0,3.83165879607848,"small",-0.179301965789586,-0.753274155327932,"low_prod","Warm temperate and mesic","Warm temperate","Q3",0,"ok",1
"144","FWB_0333","Gobio gobio_015_Vendinelle","015_Vendinelle","Gobio gobio","Gobionidae","lotic",1.8041326,43.5397629,0.522672672672673,0.0239455784613442,0.630068859984698,0.0216629535565365,88.4,284.3,5,0.0456085320178808,"FWB_0333",11,"lotic",43.5397629,1.8041326,1.22817749302275,4.65950914379905,5.22638461642103,1074.082287,58.4198501124076,127,172,756,0.264669298142708,98,0,1.92103326948883,0,3.83165879607848,"small",-0.179301965789586,-0.753274155327932,"low_prod","Warm temperate and mesic","Warm temperate","Q3",0,"ok",1
"145","FWB_0333","Rhodeus amarus_015_Vendinelle","015_Vendinelle","Rhodeus amarus","Acheilognathidae","lotic",1.8041326,43.5397629,0.880720720720721,0.0134892843293744,0.205776587605203,0.0362105692729807,39.4,224.8,5,0.0496998536023551,"FWB_0333",11,"lotic",43.5397629,1.8041326,1.22817749302275,4.65950914379905,5.22638461642103,1074.082287,58.4198501124076,127,172,756,0.264669298142708,98,0,1.92103326948883,0,3.83165879607848,"small",-0.179301965789586,-0.753274155327932,"low_prod","Warm temperate and mesic","Warm temperate","Q3",0,"ok",1
