"","FWB_id","collection_site_id","waterbody_type","collection_decimal_latitude","collection_decimal_longitude","site_interspe_var_N","site_intraspe_var_N","site_interspe_var_C","site_intraspe_var_C","site_nbspe","site_mean_sample_id","site_min_sample_id","Climate_zone","Type","Latitude","Longitude","Size","dis_r_sv","TP","TN","Distance_km","temp","hft","prec","pop","crp","urb","upstr","regul","pop_den","size_class","size_z_scored","hydro_dis_z_scored","TP_class","Climate_zone_e","Climate_zone_e2","distance_to_env_m","match_flag","propintraspecific_N","propintraspecific_C","propintraspecific_Total"
"55","FWB_0295","vytopa","lentic",48.87061,17.0642639,0.0354625024043867,0.0522989465181378,0.0395367658498881,0.0408312676744462,3,9.66666666666667,4,8,"lentic",48.87061,17.0642639,0.131028262406404,-0.335807116866236,5.23849418430559,1574.477633,64.2003367297725,94,208,609,1.30019166206648,48,9,3.74137726028582,0,5.48297373720821,"large",-0.0333565716535516,0.595966048044729,"high_prod","Cool temperate and dry","Cool temperate and dry/xeric",0,"ok",0.595921639401227,0.508053586530558,0.553919591241351
"56","FWB_0308","Hucks Farm Middle Lake","lentic",52.219124,-2.345661,0.0348864486511864,0.0180005565433829,0.00390340022924201,0.0390890266087593,6,32.1666666666667,7,10,"lentic",52.219124,-2.345661,-1.66073120682165,-4.31673839464576,5.74345478197933,8672.27107,33.8114054041616,96,410,647,3.17605182767727,62,31,-3.81625838344377,0,6.56836159308064,"small",-0.760159681078022,-0.883091956901925,"high_prod","Cool temperate and moist","Cool and moist",0,"ok",0.340358779574671,0.909207260061166,0.595430969311006
"57","FWB_0309","Hucks Farm Top  Lake","lentic",52.219607,-2.34395,0.0195982887688177,0.0254809574368766,0.0179756502550273,0.0345340888668532,6,30.1666666666667,29,10,"lentic",52.219607,-2.34395,-1.66073120682165,-4.31673839464576,5.74345478197933,8672.27107,33.7877136264964,96,410,647,3.17605182767727,62,31,-3.81625838344377,0,6.56836159308064,"small",-0.760159681078022,-0.883091956901925,"high_prod","Cool temperate and moist","Cool and moist",0,"ok",0.565248081580785,0.657670166418005,0.614977664766967
"58","FWB_0311","Millstream_Frome_River","lotic",50.678097,-2.179381,0.0299379581223275,0.020738436218414,0.00323213899085477,0.00638933896984883,6,31.3333333333333,5,10,"lotic",50.678097,-2.179381,2.06686275947298,5.45832844211236,6.30828738103638,487.7141237,65.9324400787407,100,247,800,-0.605136303237232,24,0,4.43199479520926,0,3.57520698972167,"large",0.393469394222649,0.30452068270477,"high_prod","Cool temperate and moist","Cool and moist",0,"ok",0.40923267111254,0.664070426180303,0.449896060223218
"59","FWB_0319","001_Aulne","lotic",48.336464,-3.6805324,0.0712331023599173,0.0207286650109146,0.0222226132214583,0.038903577971859,5,5,5,10,"lotic",48.336464,-3.6805324,1.5999934536061,6.04125791187349,4.42146975602532,745.1427224,79.2542454120298,109,112,996,-2.06356819252355,35,0,4.2812944196673,0,2.77183906631798,"large",0.0746258685683089,1.07643466294091,"low_prod","Cool temperate and moist","Cool and moist",0,"ok",0.225405248328114,0.636446950355908,0.389529284615717
"60","FWB_0321","003_Grande Vallée","lotic",49.638944,-1.831727,0.070324994392711,0.0227679837129821,0.0647605870495675,0.045781092936935,3,5,5,10,"lotic",49.638944,-1.831727,-0.20334092401803,5.46719133015896,5.27299039647049,9417.570433,191.608081442316,107,136,940,-1.07587280169862,50,0,-0.208242623625355,0,3.72463286503933,"small",-1.15694254612483,0.316256900452071,"low_prod","Cool temperate and moist","Cool and moist",0,"ok",0.244572514235526,0.414152317411179,0.336627749382826
"61","FWB_0322","004_Couesnon","lotic",48.3780983,-1.5039129,0.0470405022875678,0.0237178577490448,0.0470345831589966,0.0220900614583022,9,5,5,11,"lotic",48.3780983,-1.5039129,1.68380299438941,5.88931088059642,4.77998987567694,3326.549151,90.4450275499445,112,144,730,-0.944175935363691,47,0,4.71850788911158,0,3.71676233822578,"large",0.13186272079016,0.875226723074331,"low_prod","Warm temperate and mesic","Warm temperate",0,"ok",0.335195130819489,0.319568535659047,0.327473085959811
"62","FWB_0331","013_Bléou","lotic",44.7059497,1.3771011,0.0316049487473966,0.0558338885243625,0.0920779004620743,0.0252500028533308,3,5,5,11,"lotic",44.7059497,1.3771011,0.34571510370239,5.00351789347025,5.2333987395794,5259.649283,73.817138046421,119,61,838,-1.29828348379718,6,0,0.345722180818183,0,2.84071513512654,"small",-0.781970455519959,-0.297738491118736,"low_prod","Warm temperate and mesic","Warm temperate",0,"ok",0.638547929804136,0.215208847510492,0.395981745595925
"63","FWB_0332","014_Nahon","lotic",47.0077488,1.4573622,0.0501477481183694,0.0170462346169206,0.03610351864511,0.0123401035437204,7,5,5,10,"lotic",47.0077488,1.4573622,0.960498986538475,4.55261255284099,4.7940304934811,2657.084495,27.4960639292948,109,148,719,-0.549913012474038,79,0,0.960502813549905,0,2.69496563700081,"small",-0.362110211430973,-0.894826396688998,"low_prod","Cool temperate and moist","Cool and moist",0,"ok",0.253686921402978,0.254731231608144,0.25412441030687
"64","FWB_0333","015_Vendinelle","lotic",43.5397629,1.8041326,0.0745647131816501,0.00998291309327346,0.0590412835989757,0.0229679771264806,6,5,5,11,"lotic",43.5397629,1.8041326,1.22817749302275,4.65950914379905,5.22638461642103,1074.082287,58.4198501124076,127,172,756,0.264669298142708,98,0,1.92103326948883,0,3.83165879607848,"small",-0.179301965789586,-0.753274155327932,"low_prod","Warm temperate and mesic","Warm temperate",0,"ok",0.11807443370216,0.280065652626364,0.197835651309206
"65","FWB_0334","017_l’Indre","lotic",46.7451568,1.8254107,0.0538103840917701,0.0236364268968463,0.0481734583461618,0.0240298963081319,8,4.875,4,10,"lotic",46.7451568,1.8254107,2.78210579093162,4.17513213397991,5.83015831728674,2332.666287,49.7874005842733,109,167,747,0.677017798630062,83,0,4.45940437138776,0,3.67794514180977,"large",0.881937166646736,-1.39468517497938,"high_prod","Cool temperate and moist","Cool and moist",0,"ok",0.305195612254719,0.332808585185354,0.318518345771282
"66","FWB_0336","026_Ru des Vaux, Auffargis","lotic",48.6991596,1.9117367,0.0122445070506073,0.025154601199414,0.044726403839443,0.0355568797633518,3,18.3333333333333,16,10,"lotic",48.6991596,1.9117367,1.11218640869523,4.39455301793704,5.79433044615551,7415.941657,55.9295657373287,103,228,649,1.51358758677727,41,0,1.56444263855139,0,4.86744990842047,"small",-0.258516867704778,-1.10412850102759,"high_prod","Cool temperate and moist","Cool and moist",0,"ok",0.672598956939025,0.442892694066564,0.515892649757637
"67","FWB_0338","029_Aulne, La-Celle-lès-Bordes","lotic",48.63875,1.9496198,0.248770848842497,0.0296995661960401,0.000363570768424639,0.139536444895359,2,3,3,10,"lotic",48.63875,1.9496198,1.22318702324974,4.35536953834962,5.79433044615551,7415.941657,59.9877672367267,103,193,649,1.7985695611566,30,4,1.223189966153,0,4.74322641358901,"small",-0.182710155098893,-1.15601518244759,"high_prod","Cool temperate and moist","Cool and moist",0,"ok",0.106652500919819,0.997401209951982,0.404512361945134
"68","FWB_0339","031_Rémarde, Saint-Arnoult-en-Yveline, aval","lotic",48.5744238,1.9643203,0.185219097540485,0.0191172998061529,0.118956040848969,0.03674218682565,2,13,5,10,"lotic",48.5744238,1.9643203,1.34260367249516,4.24409046730383,5.79433044615551,7415.941657,67.6150098555885,104,249,642,2.09099949051356,29,12,1.3426062841397,0,4.95409323144935,"large",-0.101155799332157,-1.30337069474161,"high_prod","Cool temperate and moist","Cool and moist",0,"ok",0.0935579762313325,0.235983333750173,0.155150318190937
"69","FWB_0340","033_Yvette, Maincourt-sur-Yvette","lotic",48.7166572,1.9724565,0.0287317188723607,0.0601090681743981,0.0269349202322043,0.0486978232759658,3,7,4,10,"lotic",48.7166572,1.9724565,0.61302113608066,4.66349069191903,5.79433044615551,7415.941657,48.8559482083086,103,326,648,2.49872736880531,38,36,0.613026553184081,0,5.94295949354066,"small",-0.599416587186488,-0.748001797665079,"high_prod","Cool temperate and moist","Cool and moist",0,"ok",0.676593152453292,0.643872230692059,0.661546518052191
"70","FWB_0341","036_Aulne, Bullion","lotic",48.6033552,1.9956741,0.035593542325268,0.0300985281586732,0.0313220560997204,0.0493885488219575,3,14,5,10,"lotic",48.6033552,1.9956741,-0.231932057347289,5.63504045402513,5.79433044615551,7415.941657,61.6274880784029,106,190,633,-0.898942093539542,43,0,1.79309357890785,0,4.43086453579912,"small",-1.17646856258939,0.538522357945198,"high_prod","Cool temperate and moist","Cool and moist",0,"ok",0.458175970660431,0.611921430521856,0.542934592967007
"71","FWB_0342","037_Orge, Dourdan","lotic",48.5273541,2.0113725,0.0465187158598314,0.028124916016977,0.0371564526237362,0.016056812134245,7,10.2857142857143,3,10,"lotic",48.5273541,2.0113725,1.27982211660937,4.31223889168525,5.79433044615551,7415.941657,71.8095040552811,104,279,643,2.01916061079491,40,11,1.27982489747314,0,4.90412604482247,"small",-0.144031808470346,-1.21312869422543,"high_prod","Cool temperate and moist","Cool and moist",0,"ok",0.376789222467018,0.301744540713163,0.345556081166451
"72","FWB_0343","040_l’Aude","lotic",42.5551044,2.0743202,0.243871595170867,0.0200918458453216,0.00164885795510244,0.0731862146699059,2,5,5,7,"lotic",42.5551044,2.0743202,1.11972125187834,4.67606465339073,5.03549808667674,766.5302192,72.4365441505129,52,182,1185,0.0227394869694893,1,0,1.11972451558059,0,3.47751037335342,"small",-0.253371025098362,-0.731351384278128,"low_prod","Cold and mesic","Cold and wet/mesic",0,"ok",0.0761160173089626,0.977966775506924,0.275320158617972
"73","FWB_0349","046_Prédecelle, Briis-ss-Forge","lotic",48.6209589,2.1172739,0.111461406226272,0.0317128024738581,0.0411252077320847,0.0244865580207848,3,7.66666666666667,3,10,"lotic",48.6209589,2.1172739,1.00173421369162,4.30369492658915,5.79433044615551,7415.941657,52.5462197929246,105,299,647,2.40125326479075,63,30,1.001737886105,0,5.59662779489254,"small",-0.333949042895263,-1.22444259487113,"high_prod","Cool temperate and moist","Cool and moist",0,"ok",0.221498011141649,0.373203765205997,0.269172106229263
"74","FWB_0355","054_Rouillon, Ballainvillier","lotic",48.6777192,2.29522,0.133431414388715,0.0265212687331856,0.00513375391015969,0.0535510430704168,2,17.5,5,10,"lotic",48.6777192,2.29522,0.059211859631846,4.59437604194248,5.79433044615551,7415.941657,38.7747337834933,108,350,650,3.18676577094997,10,82,0.0592212846581184,0,7.22570270740564,"small",-0.977634859461104,-0.839523272086144,"high_prod","Cool temperate and moist","Cool and moist",0,"ok",0.165806963756735,0.912519865888624,0.366233235793203
"75","FWB_0356","055_Orge, Viry-Châtillon","lotic",48.6728894,2.3585448,0.0806121756754785,0.010170099655393,0.0183936459714033,0.0401237190922584,5,15.4,6,10,"lotic",48.6728894,2.3585448,1.80959938735639,5.19598125586153,5.79433044615551,7415.941657,40.0685060730983,111,400,637,4.64724259840993,16,100,4.54454942041422,0,8.42817573304476,"large",0.217774056027151,-0.0428789106381621,"high_prod","Cool temperate and moist","Cool and moist",0,"ok",0.112027371183706,0.68567200605508,0.33686496909669
"76","FWB_0360","059_Almont","lotic",48.5590133,2.7356275,0.0920898815736498,0.029833275489638,0.110012421027579,0.0472911556258289,3,5,5,10,"lotic",48.5590133,2.7356275,1.3955018418708,4.89341987030245,5.79433044615551,7415.941657,76.0037489227013,109,286,640,1.20297230399235,57,4,3.06995856013686,0,4.67511602991919,"large",-0.0650295459836429,-0.443530062291851,"high_prod","Cool temperate and moist","Cool and moist",0,"ok",0.244689164947986,0.300636238742537,0.276207188648769
"77","FWB_0361","061_Couze Chambon","lotic",45.5574074,2.8829685,0.00193206720233746,0.0896226841719357,0.167761088486664,0.020969270985759,2,5,5,7,"lotic",45.5574074,2.8829685,0.669878553620591,4.97955706994714,6.1750377327876,3018.886887,51.0923358091196,58,109,968,-1.76609172247948,56,0,0.669883671314763,0,2.10242659966732,"small",-0.560586406576581,-0.329467363332109,"high_prod","Cold and mesic","Cold and wet/mesic",0,"ok",0.978897138888628,0.111107036750084,0.394569496837039
"78","FWB_0363","071_Vis","lotic",43.8972981,3.4905225,0.140980687698896,0.0297959976464535,0.235430693940143,0.0253029984111267,2,5,5,11,"lotic",43.8972981,3.4905225,2.36809189519617,4.85138821253769,3.91144095446935,319.5858164,22.7294831676669,116,93,757,-2.59026716544583,20,0,3.85950812310052,0,1.06918691085846,"large",0.5991906923608,-0.499188295275697,"low_prod","Warm temperate and mesic","Warm temperate",0,"ok",0.174473451022891,0.0970453729356837,0.127688692799686
"79","FWB_0366","074_Cure","lotic",47.4834104,3.7587245,0.273289892984542,0.0147928872554318,0.00659087028625872,0.114098434858965,2,5,5,10,"lotic",47.4834104,3.7587245,2.28228033965368,4.78470514887628,6.58116074782446,12555.1486,97.2186176336327,108,110,722,-0.293029678778376,13,0,4.35658074156397,318,2.81762243500996,"large",0.540586585028779,-0.587489868202372,"high_prod","Cool temperate and moist","Cool and moist",0,"ok",0.0513494324204637,0.945389773531896,0.31531341479186
"80","FWB_0367","075_Loire","lotic",44.8925975,3.919868,0.0963996812104584,0.0113991400667472,0.0678206787815845,0.0285248691748589,5,5,5,8,"lotic",44.8925975,3.919868,0.513422249613257,6.5646145826295,5.37119090688994,1557.371131,117.81876523346,86,33,722,-3.81671282562382,2,0,4.17264744959334,0,2.54944595217527,"small",-0.667436608450358,1.76946246778314,"high_prod","Cool temperate and dry","Cool temperate and dry/xeric",0,"ok",0.105744570596317,0.296068368283656,0.195567526018374
"81","FWB_0370","078_Gagne","lotic",44.9926005,4.0601018,0.173655771141359,0.0207757876728267,0.0236799196587224,0.10451309672705,2,5,5,7,"lotic",44.9926005,4.0601018,0.958200134951365,4.69722993173004,6.25111954810256,2894.714589,103.865629922752,66,60,877,-0.939047718996771,27,0,0.958203970770629,0,2.67200912088747,"small",-0.363680188158463,-0.703324367129052,"high_prod","Cold and mesic","Cold and wet/mesic",0,"ok",0.106853989133943,0.815279175680973,0.388342655925155
"82","FWB_0372","080_Furan","lotic",45.5219521,4.2604946,0.0643043625408984,0.020476032035954,0.0791573361304608,0.036209006119878,4,5,5,10,"lotic",45.5219521,4.2604946,1.25504607450994,4.92815030755728,6.25111954810256,2894.714589,69.0923995703984,104,383,745,1.51798030194527,56,62,2.9539728606277,0,5.77420679668435,"small",-0.160952348149169,-0.397540090181319,"high_prod","Cool temperate and moist","Cool and moist",0,"ok",0.241518480046619,0.313861091663168,0.283217398666732
"83","FWB_0373","085_Marne","lotic",48.1431018,5.1509381,0.0630296793813114,0.0330566552126932,0.0334439264285693,0.0314925656344129,9,4.88888888888889,4,10,"lotic",48.1431018,5.1509381,2.36762348917327,5.03668647983529,4.35723798832554,545.875074,24.7696639194225,94,181,757,0.145830448211539,48,0,4.86828040293307,89,3.78487144688551,"large",0.598870799350269,-0.253816718677998,"low_prod","Cool temperate and moist","Cool and moist",0,"ok",0.344030765169346,0.484974852104239,0.400870002019092
"84","FWB_0374","086_Marche","lotic",49.6119707,5.3157959,0.0705083594863771,0.0454526644538328,0.0150955095444891,0.0665733545064696,3,5,5,10,"lotic",49.6119707,5.3157959,1.31184017519494,5.11646178782616,6.1125779416245,8488.206111,128.57497760041,93,73,985,-0.438504962186365,21,0,2.42329805444502,0,3.1697280167518,"large",-0.122165409125299,-0.148178423292063,"high_prod","Cool temperate and moist","Cool and moist",0,"ok",0.391965014704151,0.815161999375062,0.566847555797372
"85","FWB_0377","092_Meuse","lotic",48.8702103,5.540626,0.0295428896708678,0.0163197299642272,0.0616304990260569,0.0296051728680199,10,4.5,3,10,"lotic",48.8702103,5.540626,3.08044100148095,4.97468188412258,4.48311494129119,526.3137998,52.4258808656729,94,178,713,-0.563874844855806,42,0,6.18073898070328,0,3.19818361000631,"large",1.08568208875455,-0.335923074167532,"low_prod","Cool temperate and moist","Cool and moist",0,"ok",0.355839463468829,0.324491202326992,0.334977936778119
"86","FWB_0378","095_Bez","lotic",44.691714,5.497978,8.9220772743537e-07,0.0779670235717466,0.0257233881473069,0.0550954348392222,2,24.5,7,10,"lotic",44.691714,5.497978,0.818898385865506,5.7588596134327,5.37119090688994,1557.371131,85.7431407959685,83,60,977,-1.78976146656538,1,0,3.17170077569806,0,2.94606975399321,"small",-0.458814865572909,0.70248342892512,"high_prod","Cool temperate and moist","Cool and moist",0,"ok",0.999988556732362,0.681715382670266,0.837994781208127
"87","FWB_0379","096_Vair","lotic",48.404116,5.7305377,0.0648585099528407,0.0117775229698981,0.068003471619553,0.014523108522978,8,5,5,10,"lotic",48.404116,5.7305377,2.03679496695836,4.95242259755892,4.35723798832554,545.875074,70.7049848730473,93,186,763,-0.52932909533055,41,0,4.19095707544019,0,3.5863485424592,"large",0.372934908760596,-0.365398774710881,"low_prod","Cool temperate and moist","Cool and moist",0,"ok",0.153681271338402,0.175980980889978,0.165243777959907
"88","FWB_0381","098_Archiane","lotic",44.726639,5.521828,1.18813707014059e-05,0.0570956904891432,0.0356268424218634,0.0485768378015469,2,28,16,7,"lotic",44.726639,5.521828,1.4530179931628,4.52368491038978,5.37119090688994,1557.371131,90.4781323130011,51,71,1162,-1.76026080216868,15,0,1.4530203317943,0,1.35609542903895,"large",-0.025749490024605,-0.933132320101165,"high_prod","Cold and mesic","Cold and wet/mesic",0,"ok",0.999791947541903,0.576896849076693,0.7477998158875
"89","FWB_0382","099_Nonnière","lotic",44.7236,5.5454,0.0189719727254389,0.0505166224919472,0.00602751986697478,0.0378836228852062,2,30,20,7,"lotic",44.7236,5.5454,-0.134674903326602,5.69614623372006,5.37119090688994,1557.371131,92.6284157542843,73,35,1021,-4.3428059215206,1,0,1.16440315029987,0,0.510431546127597,"small",-1.11004780308907,0.619438503150685,"high_prod","Cold and mesic","Cold and wet/mesic",0,"ok",0.726977172785152,0.862733705178388,0.779545411303131
"90","FWB_0383","100_Gats","lotic",44.671343,5.556318,0.00137192961575374,0.040017143104552,0.0412821739277339,0.0442930364171649,2,30,20,7,"lotic",44.671343,5.556318,0.553310235372146,5.35417474522426,5.37119090688994,1557.371131,90.549917577954,72,16,1018,-3.81671282562382,3,0,1.77783125373876,0,0.598292397046987,"small",-0.640195524380803,0.166600575913558,"high_prod","Cold and mesic","Cold and wet/mesic",0,"ok",0.966852854495562,0.517591908201547,0.664046434841979
"91","FWB_0384","101_Borne","lotic",44.705901,5.5852771,0.000292149999704574,0.0557972783316069,0.00751621059732217,0.061889189025984,2,27,14,7,"lotic",44.705901,5.5852771,0.440832251945456,4.91107760873568,5.37119090688994,1557.371131,95.5442721747985,60,37,1098,-3.24419363285249,6,0,0.440838686931186,0,0.694651049182452,"small",-0.7170111906574,-0.42014772212375,"high_prod","Cold and mesic","Cold and wet/mesic",0,"ok",0.994791353586653,0.891705679412323,0.937779423070324
"92","FWB_0385","105_Fourches","lotic",47.6957119,6.1538647,0.072225164023692,0.018402490105396,0.00731661903776195,0.0670008128284547,4,4.75,4,10,"lotic",47.6957119,6.1538647,0.39068982252601,4.99773812051948,5.93073239946398,3003.924359,53.2253124305864,96,84,984,-0.669430653942629,19,0,0.390696588402986,0,3.51491319440661,"small",-0.751255440129497,-0.305392054327878,"high_prod","Cool temperate and moist","Cool and moist",0,"ok",0.203056012894077,0.90154908674814,0.517768094869354
"93","FWB_0387","107_Moselle","lotic",48.5460891,6.2445093,0.028027794331979,0.0337960274429088,0.016441932552576,0.0273040618292014,8,5,5,10,"lotic",48.5460891,6.2445093,3.91705034714217,4.39560945819071,6.26537250050086,9997.437938,121.726710121886,93,256,778,2.63433189660793,39,19,6.27040415912483,0,5.34394066434254,"large",1.65703572030397,-1.10272956506124,"high_prod","Cool temperate and moist","Cool and moist",0,"ok",0.546650570486673,0.624149987103163,0.578764759630138
"94","FWB_0398","Batailleres","lentic",45.1412285,6.5665101,0.0544489746238311,0.0345912486014475,0.0263218023864833,0.0367321272157573,3,9.33333333333333,5,5,"lentic",45.1412285,6.5665101,0.0295588022415444,-4.0836751016102,5.30077993942497,1462.55953,52.5011107562555,24,81,1457,-0.962334670375562,0,0,0.877138176398087,3819,2.36142082157702,"large",-0.0745162922667294,-0.796500628097133,"high_prod","Cold and wet","Cold and wet/mesic",0,"ok",0.388490137922599,0.582550959908009,0.46894226037794
"95","FWB_0405","BON","lentic",43.453752,1.27367,0.0278878884762643,0.032036896990516,0.0141712605363006,0.0222116506478527,6,8.83333333333333,5,11,"lentic",43.453752,1.27367,-1.07880966137193,-0.696980672857403,6.6442627756725,7771.31446,40.7684612543466,127,221,710,2.11251358274003,72,0,0.642911221732931,0,5.78146859236694,"small",-0.524111039540122,0.461777185718589,"high_prod","Warm temperate and mesic","Warm temperate",0,"ok",0.534618467817058,0.610496794372163,0.563283616209741
"96","FWB_0406","briere_canal_breca","lentic",47.360951,-2.295578,0.0347967858050729,0.0193687477686878,0.0233243149434055,0.0257386707965863,11,18.9090909090909,7,11,"lentic",47.360951,-2.295578,-1.46967597005894,1.09776055852758,4.69343236323417,867.3064255,10.9497332971347,118,188,820,-0.338273858567841,15,0,1.50851420623107,0,4.96294259748893,"small",-0.682660696121749,1.1285875875722,"low_prod","Warm temperate and mesic","Warm temperate",0,"ok",0.357584362061386,0.524604656817827,0.436966633495679
"97","FWB_0407","briere_canal_brivet","lentic",47.351064,-2.233724,0.0109811254837163,0.0141439458031892,0.0343541444181439,0.0168300426265268,13,17.1538461538462,4,11,"lentic",47.351064,-2.233724,-0.843970070294529,1.00171982492565,4.69343236323417,867.3064255,7.4039120565624,118,167,815,-1.33180617583582,17,0,2.13676778865724,0,3.99630918911607,"small",-0.428851520646908,1.09290502841129,"low_prod","Warm temperate and mesic","Warm temperate",0,"ok",0.56294151931663,0.328813322986618,0.40590079247172
"98","FWB_0409","briere_roseliere","lentic",47.359318,-2.209878,0.00456574380888244,0.00897910514054737,0.0143771920821311,0.0262759351249347,10,17.2,3,11,"lentic",47.359318,-2.209878,2.30258509299405,-0.728766684096209,4.69343236323417,867.3064255,5.53162906768671,118,188,814,2.63404478779171,19,26,3.74121119662754,0,6.20247075800607,"large",0.847506224870707,0.449967548453435,"low_prod","Warm temperate and mesic","Warm temperate",0,"ok",0.662916594645772,0.64634474467607,0.650486286862149
"99","FWB_0410","BVI","lentic",43.519202,1.354537,0.0527318987945712,0.00498660384117086,0.0321445925566366,0.0223655577597143,7,7,3,11,"lentic",43.519202,1.354537,-1.38629436111989,-0.866395118333028,6.6442627756725,7771.31446,52.6910818890855,128,366,698,2.42983429390951,19,93,0.14583909121654,0,7.09523849977204,"small",-0.648838068873781,0.398833674703225,"high_prod","Warm temperate and mesic","Warm temperate",0,"ok",0.0863952391946308,0.410300790401701,0.243718167165037
"100","FWB_0411","Candes","lentic",44.950435,1.978936,0.0550888045401631,0.0171519554714339,0.0450942575997967,0.017812583880354,7,5.42857142857143,3,11,"lentic",44.950435,1.978936,-1.71479842809193,3.06835834788803,5.72298786906916,2607.870037,64.0088758540003,124,133,778,0.138021297897375,5,0,5.38710179991047,219,3.44495937016166,"small",-0.782091321575565,1.86073497508236,"high_prod","Warm temperate and mesic","Warm temperate",0,"ok",0.237427671977433,0.283158134492803,0.25871372459335
"101","FWB_0412","Cerces","lentic",45.0712685,6.4741196,0.0266671809875356,0.0319608964767558,0.268594031971505,0.0162906199653933,2,14.5,5,5,"lentic",45.0712685,6.4741196,0.0295588022415444,-4.0836751016102,5.30077993942497,1462.55953,46.5107581286085,24,81,1457,-0.962334670375562,0,0,0.877138176398087,3819,2.36142082157702,"large",-0.0745162922667294,-0.796500628097133,"high_prod","Cold and wet","Cold and wet/mesic",0,"ok",0.54514658946854,0.0571832138187693,0.140465002639818
"102","FWB_0413","Chenilly_brook","lotic",48.600016,-0.88757,0.0501738429087148,0.016616172539541,0.0100344729227873,0.031009035427523,5,13.4,4,10,"lotic",48.600016,-0.88757,0.118671529717499,5.35926817554238,4.48155382560223,2699.723102,76.1334998554951,104,110,766,-1.46101790731583,10,0,0.118680410672734,0,3.20177076386622,"small",-0.937027497601768,0.173345285649244,"low_prod","Cool temperate and moist","Cool and moist",0,"ok",0.248782283220372,0.755516199123572,0.441654935213174
"103","FWB_0415","Douenne_brook","lotic",48.609517,-1.074531,0.0569085568657928,0.0234977205997192,0.0153090909973416,0.0345647011579491,5,13.8,5,10,"lotic",48.609517,-1.074531,1.21639532432449,4.94342281961608,4.48155382560223,2699.723102,93.7817133947534,106,104,768,-0.133531392624523,14,0,1.21639828728307,0,3.58781552821379,"small",-0.187348475081158,-0.377316261771439,"low_prod","Cool temperate and moist","Cool and moist",0,"ok",0.292237389173972,0.693043373367838,0.445673861908937
"104","FWB_0417","Filheit","lentic",43.06708,0.747653,0.118166496061181,0.0213905077848519,0.0226693675964217,0.0636617041800757,3,6.33333333333333,5,11,"lentic",43.06708,0.747653,-2.12026353620009,6.03094852803,6.6442627756725,7771.31446,54.9420585667063,123,110,757,0.418710334858185,4,0,6.35024154767682,0,3.8193814815918,"small",-0.946562784624735,2.96144292896581,"high_prod","Warm temperate and mesic","Warm temperate",0,"ok",0.153274340917,0.73741357393187,0.376523690905463
"105","FWB_0436","Lou","lentic",45.2906442,6.5290091,0.0771230173306958,0.0303483565805354,0.0827908518901428,0.0372214887496745,4,11.25,3,10,"lentic",45.2906442,6.5290091,-1.83258146374831,4.43111041685531,5.30077993942497,1462.55953,48.9493129923843,103,121,861,2.01102885899366,3,23,5.85078483746325,55,5.39779163720679,"small",-0.829868424486255,2.36704599019938,"high_prod","Cool temperate and moist","Cool and moist",0,"ok",0.282385489978033,0.310147177792191,0.297031571967965
"106","FWB_0437","Mas_Chaban","lentic",45.80643,0.64829,0.115454481928708,0.0122213465910959,0.0776830581028493,0.0392395388122157,4,3,3,11,"lentic",45.80643,0.64829,0.22314355131421,-2.61870334923304,4.37568980330055,2367.041626,81.175076622397,114,92,935,-0.551647618286246,7,0,1.66506370796994,671,2.61980242372089,"large",0.00400875530775677,-0.252211353507411,"low_prod","Warm temperate and mesic","Warm temperate",0,"ok",0.0957216940182235,0.335602696549069,0.210389275040588
"107","FWB_0440","Montdély","lentic",43.05118,9.12378,0.0812312357171255,0.0248817791756686,0.0448953398992817,0.0353860320225269,3,6.33333333333333,4,11,"lentic",43.05118,9.12378,-0.287682072451781,-1.58218473926915,5.18365200925294,1328.67019,136.22143921071,148,128,751,0.731405892677036,2,0,1.48342334045058,0,3.96677649642463,"large",-0.20320078263696,0.132892291938683,"high_prod","Warm temperate and mesic","Warm temperate",0,"ok",0.234483764322469,0.4407751284693,0.32333490416823
"108","FWB_0442","NEW","lentic",43.4906696,1.3920236,0.0525289964892861,0.0130206537899422,0.0247987920823327,0.019518540535912,10,8.8,3,11,"lentic",43.4906696,1.3920236,-0.174353387144778,-4.20733188431255,6.6442627756725,7771.31446,50.066067408743,128,353,702,1.95755635368971,75,57,-1.68195484327328,0,5.91472660808273,"large",-0.157230526984507,-0.842443534809124,"high_prod","Warm temperate and mesic","Warm temperate",0,"ok",0.198638035969328,0.440426789762986,0.296168998799389
"109","FWB_0448","Oriege_Station_Sympatry","lotic",42.653101,1.963692,0.00318387005534096,0.0401181695413089,0.0319126813885538,0.0270737787835298,2,50.5,50,6,"lotic",42.653101,1.963692,1.46093790411566,4.66938197260006,5.03549808667674,766.5302192,85.666159310392,44,62,1242,-1.9173226922034,2,0,1.46094022429858,0,1.1118608048864,"large",-0.0203406693989081,-0.740200576153585,"low_prod","Extremely cold and mesic","Cold and wet/mesic",0,"ok",0.926472977139227,0.458982937856355,0.656886634145134
