"FWB_id","site_year_code","sp_site","collection_site_id","fish_family","fish_scientific_name","fish_name_level","waterbody_type","collection_decimal_longitude","collection_decimal_latitude","sp_site_mean_N","sp_site_var_N","sp_site_mean_C","sp_site_var_C","sp_site_mean_length","sp_site_var_length","sp_site_num_ind","sp_site_body_size_range","VarTot"
"FWB_0697","FWB_0697_2017","Salmo trutta_PERC","PERC","Salmonidae","Salmo trutta","species","lotic",172.524938,-43.211526,0.367861233840615,0.0279675656708285,0.365041300293099,0.097749313898202,121.777777777778,4857.94444444444,9,175,0.125716879569031
"FWB_0701","FWB_0701_2010","Galaxias vulgaris_Pudding.Hill2","Pudding.Hill2","Galaxiidae","Galaxias vulgaris","species","lotic",171.5416867,-43.6020811,0.251196172248804,0.152406080446876,0.296474358974359,0.119660176233897,59.3333333333333,9.33333333333333,3,6,0.272066256680774
"FWB_0701","FWB_0701_2010","Gobiomorphus breviceps_Pudding.Hill2","Pudding.Hill2","Eleotridae","Gobiomorphus breviceps","species","lotic",171.5416867,-43.6020811,0.572567783094099,0.139793808139313,0.514523237179487,0.250632773254515,82.3333333333333,282.333333333333,3,33,0.390426581393828
"FWB_0705","FWB_0705_2005","Anguilla dieffenbachii_roadmarker","roadmarker","Anguillidae","Anguilla dieffenbachii","species","lotic",171.724719,-43.245739,0.899532710280374,0.00871801030657701,0.470157657657658,0.00581395901813976,428.666666666667,5076.33333333333,3,135,0.0145319693247168
"FWB_0705","FWB_0705_2005","Galaxias vulgaris_roadmarker","roadmarker","Galaxiidae","Galaxias vulgaris","species","lotic",171.724719,-43.245739,0.695794392523364,0.016790221853437,0.333952702702703,0.00426670071676406,87.6,650.3,5,57,0.021056922570201
"FWB_0705","FWB_0705_2005","Gobiomorphus breviceps_roadmarker","roadmarker","Eleotridae","Gobiomorphus breviceps","species","lotic",171.724719,-43.245739,0.490654205607477,0.18929054939296,0.595439189189189,0.125628452565741,79.3333333333333,233.333333333333,3,30,0.314919001958701
"FWB_0705","FWB_0705_2005","Oncorhynchus mykiss_roadmarker","roadmarker","Salmonidae","Oncorhynchus mykiss","species","lotic",171.724719,-43.245739,0.486448598130841,0.00900842868372784,0.266554054054054,0.0240729432980277,132.8,344.2,5,41,0.0330813719817556
"FWB_0707","FWB_0707_2010","Anguilla australis_scou1","scou1","Anguillidae","Anguilla australis","species","lotic",172.630287,-43.412757,0.759915944313107,0.0386996042088287,0.765633132574912,0.0595291401409084,NA,NA,3,NA,0.098228744349737
"FWB_0707","FWB_0707_2010","Salmo trutta_scou1","scou1","Salmonidae","Salmo trutta","species","lotic",172.630287,-43.412757,0.631731021801944,0.302059186314952,0.406572979403673,0.126794680284159,NA,NA,3,NA,0.428853866599111
"FWB_0708","FWB_0708_2010","Anguilla australis_scri1","scri1","Anguillidae","Anguilla australis","species","lotic",172.548897,-43.469219,0.93019236549444,0.0042530706900369,0.577563992441161,3.95171284322279e-05,NA,NA,3,NA,0.00429258781846913
"FWB_0708","FWB_0708_2010","Anguilla dieffenbachii_scri1","scri1","Anguillidae","Anguilla dieffenbachii","species","lotic",172.548897,-43.469219,0.537721671175233,0.217217018015022,0.346675828895379,0.103425798593503,NA,NA,3,NA,0.320642816608525
"FWB_0708","FWB_0708_2010","Gobiomorphus breviceps_scri1","scri1","Eleotridae","Gobiomorphus breviceps","species","lotic",172.548897,-43.469219,0.750450856627593,0.0230402372262032,0.671133253163832,0.0814311472865156,NA,NA,3,NA,0.104471384512719
"FWB_0708","FWB_0708_2010","Oncorhynchus tshawytscha_scri1","scri1","Salmonidae","Oncorhynchus tshawytscha","species","lotic",172.548897,-43.469219,0.0238954012623985,NA,0.225734409895207,NA,NA,NA,1,NA,NA
"FWB_0708","FWB_0708_2010","Salmo trutta_scri1","scri1","Salmonidae","Salmo trutta","species","lotic",172.548897,-43.469219,0.259167418094379,0.00656030610549587,0.076790929393575,0.000310588692771329,NA,NA,3,NA,0.0068708947982672
"FWB_0710","FWB_0710_2009","Anguilla australis_seas1","seas1","Anguillidae","Anguilla australis","species","lotic",172.578383,-43.32902,0.5531009654721,0.113133908633658,0.808233731739707,0.0460016684038525,NA,NA,3,NA,0.159135577037511
"FWB_0710","FWB_0710_2009","Gobiomorphus breviceps_seas1","seas1","Eleotridae","Gobiomorphus breviceps","species","lotic",172.578383,-43.32902,0.105056455571919,0.0170695833511072,0.295794599380256,0.00973249689746255,NA,NA,3,NA,0.0268020802485697
"FWB_0710","FWB_0710_2009","Gobiomorphus cotidianus_seas1","seas1","Eleotridae","Gobiomorphus cotidianus","species","lotic",172.578383,-43.32902,0.68433971526755,0.164260397183283,0.217529880478088,0.0433356789751133,NA,NA,3,NA,0.207596076158396
"FWB_0712","FWB_0712_2022","Anguilla australis_selwyn","selwyn","Anguillidae","Anguilla australis","species","lotic",172.423652,-43.700487,0.268292682926829,0.0122942692841563,0.427310488058152,0.0726762126690311,414.5,75787.6666666667,4,622,0.0849704819531873
"FWB_0712","FWB_0712_2022","Anguilla dieffenbachii_selwyn","selwyn","Anguillidae","Anguilla dieffenbachii","species","lotic",172.423652,-43.700487,0.621951219512195,0.285841760856633,0.499480789200415,0.237713358975769,720,96800,2,440,0.523555119832402
"FWB_0712","FWB_0712_2022","Galaxias maculatus_selwyn","selwyn","Galaxiidae","Galaxias maculatus","species","lotic",172.423652,-43.700487,0.373983739837398,0.105492762244696,0.430252682589131,0.055767804760924,62,28,3,10,0.16126056700562
"FWB_0712","FWB_0712_2022","Gobiomorphus cotidianus_selwyn","selwyn","Eleotridae","Gobiomorphus cotidianus","species","lotic",172.423652,-43.700487,0.668292682926829,0.00374776918500892,0.246521287642783,0.143958661546806,56.2,314.7,5,46,0.147706430731815
"FWB_0712","FWB_0712_2022","Perca fluviatilis_selwyn","selwyn","Percidae","Perca fluviatilis","species","lotic",172.423652,-43.700487,0.548780487804878,0.00813008130081303,0.917445482866044,0.00429710287922068,181.25,759.583333333333,4,63,0.0124271841800337
"FWB_0712","FWB_0712_2022","Salmo trutta_selwyn","selwyn","Salmonidae","Salmo trutta","species","lotic",172.423652,-43.700487,0.595121951219512,0.0209994051160024,0.613707165109034,0.0894460565319737,151,16481.5,5,246,0.110445461647976
"FWB_0713","FWB_0713_2009","Anguilla australis_sfla1","sfla1","Anguillidae","Anguilla australis","species","lotic",172.602226,-43.339532,0.89360076408787,0.00854191125962294,0.852841514183367,0.0191601621775731,NA,NA,3,NA,0.0277020734371961
"FWB_0713","FWB_0713_2009","Anguilla dieffenbachii_sfla1","sfla1","Anguillidae","Anguilla dieffenbachii","species","lotic",172.602226,-43.339532,0.934097421203438,NA,0.831832704037177,NA,NA,NA,1,NA,NA
"FWB_0713","FWB_0713_2009","Gobiomorphus breviceps_sfla1","sfla1","Eleotridae","Gobiomorphus breviceps","species","lotic",172.602226,-43.339532,0.299713467048711,0.145739033341269,0.373317842966405,0.0201342432855369,NA,NA,3,NA,0.165873276626806
"FWB_0713","FWB_0713_2009","Gobiomorphus cotidianus_sfla1","sfla1","Eleotridae","Gobiomorphus cotidianus","species","lotic",172.602226,-43.339532,0.440305635148042,0.0622537855463693,0.42327427630942,0.148620661952801,NA,NA,3,NA,0.210874447499171
"FWB_0713","FWB_0713_2009","Salmo trutta_sfla1","sfla1","Salmonidae","Salmo trutta","species","lotic",172.602226,-43.339532,0.180133715377269,0.0163290394441206,0.369929325200891,1.35253893631992e-05,NA,NA,3,NA,0.0163425648334838
"FWB_0714","FWB_0714_2005","Galaxias paucispondylus_slip","slip","Galaxiidae","Galaxias paucispondylus","species","lotic",171.708472,-43.255139,0.127095516569201,0.00397539223844754,0.320441988950276,0.0157914517261378,78.6,48.8,5,16,0.0197668439645853
"FWB_0714","FWB_0714_2005","Galaxias vulgaris_slip","slip","Galaxiidae","Galaxias vulgaris","species","lotic",171.708472,-43.255139,0.182261208576998,0.00706960166280984,0.296961325966851,0.000549433777967697,107,338,2,26,0.00761903544077753
"FWB_0714","FWB_0714_2005","Oncorhynchus mykiss_slip","slip","Salmonidae","Oncorhynchus mykiss","species","lotic",171.708472,-43.255139,0.0838206627680312,0.0041342255356824,0.193093922651934,0.000876041634870724,135.8,1676.7,5,95,0.00501026717055312
"FWB_0714","FWB_0714_2005","Oncorhynchus tshawytscha_slip","slip","Salmonidae","Oncorhynchus tshawytscha","species","lotic",171.708472,-43.255139,0.693567251461988,0.045186553127458,0.877900552486188,0.0151080934647905,45.4,12.8,5,10,0.0602946465922485
"FWB_0714","FWB_0714_2005","Salmo trutta_slip","slip","Salmonidae","Salmo trutta","species","lotic",171.708472,-43.255139,0.166861598440546,0.00205495328097154,0.186187845303867,0.0127432389121211,109.2,817.7,5,73,0.0147981921930927
"FWB_0716","FWB_0716_2010","Anguilla australis_ssal1","ssal1","Anguillidae","Anguilla australis","species","lotic",172.668558,-43.256645,0.60713763346497,0.0495264166410434,0.315691942776666,0.0394566571835742,NA,NA,3,NA,0.0889830738246176
"FWB_0716","FWB_0716_2010","Anguilla dieffenbachii_ssal1","ssal1","Anguillidae","Anguilla dieffenbachii","species","lotic",172.668558,-43.256645,0.543659499780606,0.00774012912601674,0.702542435697873,0.029921874303341,NA,NA,3,NA,0.0376620034293577
"FWB_0716","FWB_0716_2010","Galaxias maculatus_ssal1","ssal1","Galaxiidae","Galaxias maculatus","species","lotic",172.668558,-43.256645,0,NA,1,NA,NA,NA,1,NA,NA
"FWB_0716","FWB_0716_2010","Gobiomorphus cotidianus_ssal1","ssal1","Eleotridae","Gobiomorphus cotidianus","species","lotic",172.668558,-43.256645,0.293403539564137,0.0518653407629024,0.398636127788897,0.00412783939983083,NA,NA,3,NA,0.0559931801627332
"FWB_0716","FWB_0716_2010","Gobiomorphus hubbsi_ssal1","ssal1","Eleotridae","Gobiomorphus hubbsi","species","lotic",172.668558,-43.256645,0.800351031154015,0.0552194416425147,0.0591505448076497,0.00351198973406976,NA,NA,3,NA,0.0587314313765845
"FWB_0716","FWB_0716_2010","Salmo trutta_ssal1","ssal1","Salmonidae","Salmo trutta","species","lotic",172.668558,-43.256645,0.484569255521428,0.200277662202854,0.484397005411015,0.083891291020705,NA,NA,3,NA,0.284168953223559
"FWB_0717","FWB_0717_2009","Anguilla australis_sshi1","sshi1","Anguillidae","Anguilla australis","species","lotic",172.566065,-43.459373,0.538230884557721,0.0822716452868022,0.810764525993884,0.0592575484667395,NA,NA,3,NA,0.141529193753542
"FWB_0717","FWB_0717_2009","Anguilla dieffenbachii_sshi1","sshi1","Anguillidae","Anguilla dieffenbachii","species","lotic",172.566065,-43.459373,1,NA,0.465688073394496,NA,NA,NA,1,NA,NA
"FWB_0717","FWB_0717_2009","Gobiomorphus cotidianus_sshi1","sshi1","Eleotridae","Gobiomorphus cotidianus","species","lotic",172.566065,-43.459373,0.0712143928035978,0.0083048805432366,0.140917431192661,0.0149526807507786,NA,NA,3,NA,0.0232575612940152
"FWB_0717","FWB_0717_2009","Salmo trutta_sshi1","sshi1","Salmonidae","Salmo trutta","species","lotic",172.566065,-43.459373,0.106946526736632,0.00244855083702525,0.150214067278288,0.00957553516819567,NA,NA,3,NA,0.0120240860052209
"FWB_0720","FWB_0720_2017","Gobiomorphus breviceps_STOU","STOU","Eleotridae","Gobiomorphus breviceps","species","lotic",172.450505,-42.588545,0.436354869816779,0.0594222773764169,0.792890995260664,0.0374789705981447,56.8235294117647,286.904411764706,17,54,0.0969012479745615
"FWB_0720","FWB_0720_2017","Salmo trutta_STOU","STOU","Salmonidae","Salmo trutta","species","lotic",172.450505,-42.588545,0.0710382513661202,0.00438950103018902,0.129383886255924,0.0146036701781181,79.3333333333333,74.3333333333333,3,17,0.0189931712083072
"FWB_0731","FWB_0731_2009","Anguilla australis_WaikatoRiverUpstreamofMangatawhiriConfluence","WaikatoRiverUpstreamofMangatawhiriConfluence","Anguillidae","Anguilla australis","species","lotic",175.0275142,-37.2714286,0.742252634890672,0.013892857442454,0.404647227284561,0.00360004496626887,400.833333333333,724.166666666667,6,70,0.0174929024087229
"FWB_0731","FWB_0731_2009","Galaxias maculatus_WaikatoRiverUpstreamofMangatawhiriConfluence","WaikatoRiverUpstreamofMangatawhiriConfluence","Galaxiidae","Galaxias maculatus","species","lotic",175.0275142,-37.2714286,0.566698128047821,0.100750099309728,0.409702334461512,0.0604580206034622,62.3333333333333,221.866666666667,6,42,0.16120811991319
"FWB_0731","FWB_0731_2009","Gambusia affinis_WaikatoRiverUpstreamofMangatawhiriConfluence","WaikatoRiverUpstreamofMangatawhiriConfluence","Poeciliidae","Gambusia affinis","species","lotic",175.0275142,-37.2714286,0.883258612553091,0.00941563769465429,0.192527987503254,0.035342070689225,27.1875,12.4739583333333,4,8,0.0447577083838793
"FWB_0731","FWB_0731_2009","Gobiomorphus cotidianus_WaikatoRiverUpstreamofMangatawhiriConfluence","WaikatoRiverUpstreamofMangatawhiriConfluence","Eleotridae","Gobiomorphus cotidianus","species","lotic",175.0275142,-37.2714286,0.78763567720623,0.0471303812936775,0.493100755011716,0.00947797080979252,67.25,1024.91666666667,4,73,0.05660835210347
"FWB_0731","FWB_0731_2009","Mugil cephalus_WaikatoRiverUpstreamofMangatawhiriConfluence","WaikatoRiverUpstreamofMangatawhiriConfluence","Mugilidae","Mugil cephalus","species","lotic",175.0275142,-37.2714286,0.829872581406324,NA,1,NA,305,NA,1,0,NA
"FWB_0731","FWB_0731_2009","Retropinna retropinna_WaikatoRiverUpstreamofMangatawhiriConfluence","WaikatoRiverUpstreamofMangatawhiriConfluence","Retropinnidae","Retropinna retropinna","species","lotic",175.0275142,-37.2714286,0.67028472549945,0.0160856964074711,0.570879979172091,0.0357880104771271,70,132,6,29,0.0518737068845982
"FWB_0732","FWB_0732_2009","Anguilla australis_WaikatoRiverUpstreamofMangawaraConfluence","WaikatoRiverUpstreamofMangawaraConfluence","Anguillidae","Anguilla australis","species","lotic",175.185183,-37.612166,0.426320207570208,0.0591641009008798,0.598758820564516,0.0933862005386591,364.166666666667,12422.9666666667,6,280,0.152550301439539
"FWB_0732","FWB_0732_2009","Carassius auratus_WaikatoRiverUpstreamofMangawaraConfluence","WaikatoRiverUpstreamofMangawaraConfluence","Cyprinidae","Carassius auratus","species","lotic",175.185183,-37.612166,0.888583638583639,0.00612107926668367,0.639952956989247,0.0389522138338224,153.5,7827.5,6,236,0.0450732931005061
"FWB_0732","FWB_0732_2009","Galaxias maculatus_WaikatoRiverUpstreamofMangawaraConfluence","WaikatoRiverUpstreamofMangawaraConfluence","Galaxiidae","Galaxias maculatus","species","lotic",175.185183,-37.612166,0.34981684981685,NA,0.582724294354839,NA,70,NA,1,0,NA
"FWB_0732","FWB_0732_2009","Gambusia affinis_WaikatoRiverUpstreamofMangawaraConfluence","WaikatoRiverUpstreamofMangawaraConfluence","Poeciliidae","Gambusia affinis","species","lotic",175.185183,-37.612166,0.712454212454212,0.0258154194452271,0.819225680443548,0.0186559929849371,31.25,35.5833333333333,4,13,0.0444714124301642
"FWB_0732","FWB_0732_2009","Gobiomorphus cotidianus_WaikatoRiverUpstreamofMangawaraConfluence","WaikatoRiverUpstreamofMangawaraConfluence","Eleotridae","Gobiomorphus cotidianus","species","lotic",175.185183,-37.612166,0.665178571428571,0.0123102825326383,0.859784526209677,0.00839117449106461,50.6666666666667,42.6666666666667,6,16,0.0207014570237029
"FWB_0732","FWB_0732_2009","Mugil cephalus_WaikatoRiverUpstreamofMangawaraConfluence","WaikatoRiverUpstreamofMangawaraConfluence","Mugilidae","Mugil cephalus","species","lotic",175.185183,-37.612166,0.374236874236874,0.0957277501319396,0.788684475806452,0.00397158810300955,397,1659,3,72,0.0996993382349492
"FWB_0732","FWB_0732_2009","Retropinna retropinna_WaikatoRiverUpstreamofMangawaraConfluence","WaikatoRiverUpstreamofMangawaraConfluence","Retropinnidae","Retropinna retropinna","species","lotic",175.185183,-37.612166,0.527358058608059,0.0100578333322152,0.732894405241935,0.0161963590846225,68.25,144.25,4,29,0.0262541924168377
"FWB_0732","FWB_0732_2009","Scardinius erythrophthalmus_WaikatoRiverUpstreamofMangawaraConfluence","WaikatoRiverUpstreamofMangawaraConfluence","Leuciscidae","Scardinius erythrophthalmus","species","lotic",175.185183,-37.612166,0.532967032967033,NA,0.706842237903226,NA,237,NA,1,0,NA
"FWB_0733","FWB_0733_2009","Anguilla australis_WaikatoRiverUpstreamofWaahiConfluence","WaikatoRiverUpstreamofWaahiConfluence","Anguillidae","Anguilla australis","species","lotic",175.1553642,-37.5493626,0.539239910577715,0.0239077668945251,0.290065317022121,0.0635911674178528,401.666666666667,2008.33333333333,3,80,0.0874989343123779
"FWB_0733","FWB_0733_2009","Galaxias maculatus_WaikatoRiverUpstreamofWaahiConfluence","WaikatoRiverUpstreamofWaahiConfluence","Galaxiidae","Galaxias maculatus","species","lotic",175.1553642,-37.5493626,0.677020825979527,0.130791326252664,0.618436721879398,0.0199318069375382,57,12.6666666666667,4,7,0.150723133190202
"FWB_0733","FWB_0733_2009","Gambusia affinis_WaikatoRiverUpstreamofWaahiConfluence","WaikatoRiverUpstreamofWaahiConfluence","Poeciliidae","Gambusia affinis","species","lotic",175.1553642,-37.5493626,0.562360277679727,0.000335300342844675,0.757930063873552,0.000324687010711133,21.6666666666667,0.333333333333333,3,1,0.000659987353555808
"FWB_0733","FWB_0733_2009","Gobiomorphus cotidianus_WaikatoRiverUpstreamofWaahiConfluence","WaikatoRiverUpstreamofWaahiConfluence","Eleotridae","Gobiomorphus cotidianus","species","lotic",175.1553642,-37.5493626,0.476938463348629,0.0858176043384934,0.52282487098986,0.0624255235080424,46,166,6,31,0.148243127846536
"FWB_0733","FWB_0733_2009","Retropinna retropinna_WaikatoRiverUpstreamofWaahiConfluence","WaikatoRiverUpstreamofWaahiConfluence","Retropinnidae","Retropinna retropinna","species","lotic",175.1553642,-37.5493626,0.620896576067773,0.00210718089921255,0.639998556529898,0.000258975288513044,55.3333333333333,21.3333333333333,3,8,0.00236615618772559
"FWB_0733","FWB_0733_2009","Scardinius erythrophthalmus_WaikatoRiverUpstreamofWaahiConfluence","WaikatoRiverUpstreamofWaahiConfluence","Leuciscidae","Scardinius erythrophthalmus","species","lotic",175.1553642,-37.5493626,0.541122484998235,NA,0.493125473638627,NA,85,NA,1,0,NA
"FWB_0735","FWB_0735_2009","Anguilla australis_WaikatoRiverUpstreamofWhangamarinoConfluence","WaikatoRiverUpstreamofWhangamarinoConfluence","Anguillidae","Anguilla australis","species","lotic",175.0585894,-37.2947662,0.590149965916837,0.0284588541644886,0.400742542332283,0.0219465736170405,342.5,2187.5,6,110,0.0504054277815291
"FWB_0735","FWB_0735_2009","Galaxias maculatus_WaikatoRiverUpstreamofWhangamarinoConfluence","WaikatoRiverUpstreamofWhangamarinoConfluence","Galaxiidae","Galaxias maculatus","species","lotic",175.0585894,-37.2947662,0.596728016359918,0.00141351031486153,0.423967718755182,0.000587257045809667,69.5,112.5,2,15,0.0020007673606712
"FWB_0735","FWB_0735_2009","Gambusia affinis_WaikatoRiverUpstreamofWhangamarinoConfluence","WaikatoRiverUpstreamofWhangamarinoConfluence","Poeciliidae","Gambusia affinis","species","lotic",175.0585894,-37.2947662,0.613742331288344,0.129826686071069,0.270841855066055,0.0571286746276703,29,38,5,15,0.186955360698739
"FWB_0735","FWB_0735_2009","Gobiomorphus cotidianus_WaikatoRiverUpstreamofWhangamarinoConfluence","WaikatoRiverUpstreamofWhangamarinoConfluence","Eleotridae","Gobiomorphus cotidianus","species","lotic",175.0585894,-37.2947662,0.860020449897751,0.0142997757063021,0.410231606876348,0.00250496295604249,53.25,259.583333333333,4,38,0.0168047386623446
"FWB_0735","FWB_0735_2009","Mugil cephalus_WaikatoRiverUpstreamofWhangamarinoConfluence","WaikatoRiverUpstreamofWhangamarinoConfluence","Mugilidae","Mugil cephalus","species","lotic",175.0585894,-37.2947662,0.608725289706885,0.0302043010303013,0.550743463600685,0.0501359461867953,405.833333333333,1594.16666666667,6,110,0.0803402472170966
"FWB_0737","FWB_0737_2022","Anguilla australis_waikekewai","waikekewai","Anguillidae","Anguilla australis","species","lotic",172.359919,-43.857886,0.460869565217392,0.0572778827977315,0.633086419753086,0.173555403139765,392.4,42398.8,5,438,0.230833285937497
"FWB_0737","FWB_0737_2022","Anguilla dieffenbachii_waikekewai","waikekewai","Anguillidae","Anguilla dieffenbachii","species","lotic",172.359919,-43.857886,0.0869565217391305,0.0151228733459357,0.718518518518519,0.00292943148910229,760,115200,2,480,0.018052304835038
"FWB_0737","FWB_0737_2022","Galaxias maculatus_waikekewai","waikekewai","Galaxiidae","Galaxias maculatus","species","lotic",172.359919,-43.857886,0.927536231884058,0.00352867044738501,0.566872427983539,0.062385256312554,67.5,183.5,6,32,0.065913926759939
"FWB_0737","FWB_0737_2022","Gobiomorphus cotidianus_waikekewai","waikekewai","Eleotridae","Gobiomorphus cotidianus","species","lotic",172.359919,-43.857886,0.811594202898551,0.0254568367989919,0.404938271604938,0.131964639536656,53.3333333333333,128.666666666667,6,31,0.157421476335648
"FWB_0739","FWB_0739_2009","Anguilla australis_WaipaRiver","WaipaRiver","Anguillidae","Anguilla australis","species","lotic",175.1432717,-37.6670127,0.438728015633327,0.0642406224320979,0.489735849056604,0.0415125556742217,431.6,3250.3,5,133,0.10575317810632
"FWB_0739","FWB_0739_2009","Galaxias maculatus_WaipaRiver","WaipaRiver","Galaxiidae","Galaxias maculatus","species","lotic",175.1432717,-37.6670127,0.43151536685024,NA,0.391194968553459,NA,61,NA,1,0,NA
"FWB_0739","FWB_0739_2009","Gambusia affinis_WaipaRiver","WaipaRiver","Poeciliidae","Gambusia affinis","species","lotic",175.1432717,-37.6670127,0.647480310297862,0.00649714908192431,0.117442348008386,0.0108044829450312,27,25,3,10,0.0173016320269555
"FWB_0739","FWB_0739_2009","Gobiomorphus cotidianus_WaipaRiver","WaipaRiver","Eleotridae","Gobiomorphus cotidianus","species","lotic",175.1432717,-37.6670127,0.702567063421567,0.00338562137131243,0.247201257861635,0.00346508840631305,59.5,161,4,30,0.00685070977762548
"FWB_0739","FWB_0739_2009","Retropinna retropinna_WaipaRiver","WaipaRiver","Retropinnidae","Retropinna retropinna","species","lotic",175.1432717,-37.6670127,0.61968378042281,0.0028984643233192,0.568452830188679,0.0254497796764368,79,73,5,20,0.028348243999756
"FWB_0739","FWB_0739_2009","Scardinius erythrophthalmus_WaipaRiver","WaipaRiver","Leuciscidae","Scardinius erythrophthalmus","species","lotic",175.1432717,-37.6670127,0.760525848285663,0.0198787204588981,0.797735849056604,0.0239060163759345,126.8,7154.2,5,166,0.0437847368348326
"FWB_0740","FWB_0740_2009","Anguilla australis_WhangamarinoRiver","WhangamarinoRiver","Anguillidae","Anguilla australis","species","lotic",175.0616176,-37.2941538,0.0792496858732724,0.0125610254220247,0.325138997380876,0.0032775119843009,423.5,144.5,2,17,0.0158385374063256
"FWB_0740","FWB_0740_2009","Carassius auratus_WhangamarinoRiver","WhangamarinoRiver","Cyprinidae","Carassius auratus","species","lotic",175.0616176,-37.2941538,0.130198049422605,0.00753500314897336,0.113571964649481,0.0025254128553884,110,1230,6,93,0.0100604160043618
"FWB_0740","FWB_0740_2009","Cyprinus carpio_WhangamarinoRiver","WhangamarinoRiver","Cyprinidae","Cyprinus carpio","species","lotic",175.0616176,-37.2941538,0.25255788906839,0.00518236201582541,0.259232029897839,0.00924959061433415,206.5,7175.5,6,240,0.0144319526301596
"FWB_0740","FWB_0740_2009","Galaxias maculatus_WhangamarinoRiver","WhangamarinoRiver","Galaxiidae","Galaxias maculatus","species","lotic",175.0616176,-37.2941538,0.295039789385508,0.0624091627322355,0.361852685751045,0.000329583437424308,52.6666666666667,4.33333333333333,3,4,0.0627387461696599
"FWB_0740","FWB_0740_2009","Gambusia affinis_WhangamarinoRiver","WhangamarinoRiver","Poeciliidae","Gambusia affinis","species","lotic",175.0616176,-37.2941538,0.360437982408903,0.0035612789659609,0.117244865138078,0.0193471702060018,34.334,43.37278,5,16.33,0.0229084491719627
"FWB_0740","FWB_0740_2009","Gobiomorphus cotidianus_WhangamarinoRiver","WhangamarinoRiver","Eleotridae","Gobiomorphus cotidianus","species","lotic",175.0616176,-37.2941538,0.331179321486268,0.00555249083906459,0.215124293525709,0.0131468171114347,58.25,224.25,4,33,0.0186993079504992
"FWB_0740","FWB_0740_2009","Mugil cephalus_WhangamarinoRiver","WhangamarinoRiver","Mugilidae","Mugil cephalus","species","lotic",175.0616176,-37.2941538,0.388499970083169,0.0868553391415698,0.721377261100645,0.0675794143204068,184.833333333333,4908.56666666667,6,216,0.154434753461977
"FWB_0740","FWB_0740_2009","Retropinna retropinna_WhangamarinoRiver","WhangamarinoRiver","Retropinnidae","Retropinna retropinna","species","lotic",175.0616176,-37.2941538,0.443367438520912,0.152207772462559,0.476864402885632,0.019484208507877,81.75,648.25,4,61,0.171691980970436
"FWB_0741","FWB_0741_2009","Ameiurus nebulosus_WhangapeStream","WhangapeStream","Ictaluridae","Ameiurus nebulosus","species","lotic",175.0776934,-37.4277293,0.528839922229423,NA,0.198600227313513,NA,240,NA,1,0,NA
"FWB_0741","FWB_0741_2009","Anguilla australis_WhangapeStream","WhangapeStream","Anguillidae","Anguilla australis","species","lotic",175.0776934,-37.4277293,0.479304385396414,0.00964225730681226,0.236296384917549,0.00101855046560011,395,4012.4,6,190,0.0106608077724124
"FWB_0741","FWB_0741_2009","Carassius auratus_WhangapeStream","WhangapeStream","Cyprinidae","Carassius auratus","species","lotic",175.0776934,-37.4277293,0.24800172823504,0.0245772271432026,0.281848816573947,0.0160902004402766,133.833333333333,2119.36666666667,6,130,0.0406674275834792
"FWB_0741","FWB_0741_2009","Cyprinus carpio_WhangapeStream","WhangapeStream","Cyprinidae","Cyprinus carpio","species","lotic",175.0776934,-37.4277293,0.436595376971268,0.0464139752948073,0.170584833801918,0.0154707157775872,194.166666666667,4847.76666666667,6,167,0.0618846910723945
"FWB_0741","FWB_0741_2009","Galaxias maculatus_WhangapeStream","WhangapeStream","Galaxiidae","Galaxias maculatus","species","lotic",175.0776934,-37.4277293,0.571613739468568,NA,0.183645390919423,NA,82,NA,1,0,NA
"FWB_0741","FWB_0741_2009","Gambusia affinis_WhangapeStream","WhangapeStream","Poeciliidae","Gambusia affinis","species","lotic",175.0776934,-37.4277293,0.405625405055087,0.0458019017585744,0.275420230902674,0.0336302582388302,31.6,55.8,5,18,0.0794321599974046
"FWB_0741","FWB_0741_2009","Gobiomorphus cotidianus_WhangapeStream","WhangapeStream","Eleotridae","Gobiomorphus cotidianus","species","lotic",175.0776934,-37.4277293,0.570533592568589,0.0308576702400418,0.160614942872525,0.00713707020303857,46.6666666666667,60.3333333333333,3,15,0.0379947404430804
"FWB_0741","FWB_0741_2009","Mugil cephalus_WhangapeStream","WhangapeStream","Mugilidae","Mugil cephalus","species","lotic",175.0776934,-37.4277293,0.713588248001728,0.0512879005206406,0.662299854439592,0.106204686265734,261,16653.2,6,353,0.157492586786375
"FWB_0741","FWB_0741_2009","Retropinna retropinna_WhangapeStream","WhangapeStream","Retropinnidae","Retropinna retropinna","species","lotic",175.0776934,-37.4277293,0.646208684381076,0.0199298771152644,0.332804929114075,0.0371799518746441,73.3333333333333,162.266666666667,6,38,0.0571098289899084
"FWB_0750","FWB_0750_2019","Cobitis paludica_A3","A3","Cobitidae","Cobitis paludica","species","lotic",-7.0921,38.09122,0.375225993078155,0.00556521625809022,0.171272093602191,0.0282720325286688,89.6666666666667,72.3333333333333,3,16,0.033837248786759
"FWB_0750","FWB_0750_2019","Gambusia holbrooki_A3","A3","Poeciliidae","Gambusia holbrooki","species","lotic",-7.0921,38.09122,0.296473401075911,0.046345904034402,0.233169742878481,0.0109385678985511,36.2857142857143,41.6083915714286,7,14.333,0.057284471932953
